mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,spec_centroid_mean,spec_centroid_std,spec_band_mean,spec_band_std,spec_rolloff_mean,spec_rolloff_std,spec_flat_mean,spec_flat_std,rms_mean,rms_std,zero_cross_rate_mean,zero_cross_rate_std,flux_mean,flux_std,band_energy_mean,band_energy_std,debit
-281.44805908203125,6.736626625061035,-27.235788345336918,25.85965347290039,-51.31712341308594,31.274642944335938,-2.3838987350463867,35.68378448486328,4.829505443572998,11.832927703857422,-2.7659714221954346,2.70660400390625,-1.9532017707824707,16.305944442749023,14.17801570892334,12.387862205505373,12.496702194213867,12.591435432434082,10.786606788635254,10.261067390441896,8.498799324035645,9.144224166870115,8.731537818908691,7.46094799041748,8.09102725982666,7.171604633331299,8.703564137353984,0.067499871900258,8.039735855934719,0.0765798568017248,9.125294654888023,0.0384985948686969,0.0702494755387306,0.0208800565451383,0.0154078416526317,0.0036000015679746,0.3517235289228723,0.0384422826569803,0.0260765999555587,0.0078684166073799,0.1491596698760986,0.0983565226197242,5.55
-248.1923675537109,-1.9292705059051516,-34.103599548339844,28.017173767089844,-53.09613037109375,25.928659439086918,-5.474381446838379,34.7509651184082,4.57880973815918,19.254657745361328,-3.1606285572052,-0.9928415417671204,-3.609257698059082,13.73159122467041,12.557555198669434,9.471040725708008,10.60910987854004,9.138559341430664,9.460851669311523,8.262638092041016,7.66769552230835,6.744068622589111,7.107589244842529,6.452762126922607,5.511952877044678,5.969550609588623,8.715942224426788,0.0555954900954224,8.01472714102591,0.0634251270980983,9.119933766823506,0.0363320035305081,0.0706642046570777,0.0172884948551654,0.021598745137453,0.0040163286030292,0.3670758186502659,0.029618448535197,0.0247786622494459,0.0055959750898182,0.2631413340568542,0.1332178711891174,5.88
-251.2029571533203,78.29286193847656,-82.72826385498047,-44.50406265258789,-46.64068603515625,-34.97815704345703,2.0697736740112305,-18.833444595336918,16.532485961914062,5.516040325164795,-4.230815410614014,6.11702823638916,-13.45065975189209,22.834421157836918,24.32747840881348,15.678762435913086,15.654786109924316,12.382299423217772,12.455530166625977,13.289371490478516,9.92884349822998,9.2548246383667,8.92764663696289,10.205697059631348,7.733754634857178,6.984152793884277,7.972516613566875,0.1913627918262244,8.024614665182046,0.1207888086752359,8.54094151375817,0.2150809025939538,0.0094369603320956,0.0086408704519271,0.0357608124613761,0.0120946215465664,0.1027494389960106,0.0383162970551863,0.0493703410029411,0.0201706495136022,1.099173069000244,0.6202912330627441,6.23
-512.2991943359375,64.60456848144531,-38.73883056640625,-4.937411785125732,-36.16575241088867,2.4370052814483643,-11.622831344604492,10.430460929870604,31.895395278930664,16.535839080810547,21.247100830078125,7.431488513946533,6.941136360168457,26.77056312561035,25.95685195922852,17.150297164916992,14.459359169006348,16.32243537902832,15.644527435302734,12.573084831237791,12.659337043762209,11.168901443481444,9.260929107666016,7.915488243103027,7.793766975402832,8.27613639831543,8.20818570258929,0.2431555493628978,8.12767013582695,0.0933120675125995,8.879949777080952,0.158395953018556,0.0288252178579568,0.0277564413845539,0.0024039298295974,0.0015784833813086,0.1490166846742021,0.0639874464967971,0.0528355352580547,0.0393030531704425,0.0030281962826848,0.0042225485667586,6.307
-308.6524353027344,64.60456848144531,-38.73882293701172,-4.937417030334473,-36.16574478149414,2.4369988441467285,-11.62282371520996,10.430453300476074,31.895404815673828,16.53583526611328,21.247106552124023,7.431484222412109,6.941141128540039,26.77055549621582,25.95684242248535,17.150300979614258,14.45936107635498,16.322433471679688,15.644530296325684,12.573081016540527,12.659337043762209,11.168903350830078,9.26093292236328,7.915485382080078,7.793773651123047,8.276139259338379,8.208185692063562,0.2431555157895348,8.12767013231274,0.0933120836569871,8.879949777080952,0.158395953018556,0.0277688801288604,0.0268516577780246,0.0188720729202032,0.012231271713972,0.1490166846742021,0.0639874464967971,0.0528355464339256,0.0393030606210231,0.158229261636734,0.1702165901660919,6.308
-268.9264831542969,43.14786529541016,-80.0515365600586,-19.593891143798828,-39.31239700317383,-28.75169563293457,11.879412651062012,-20.48759078979492,2.175154447555542,1.259146213531494,-3.3190300464630127,4.606449127197266,-12.725061416625977,45.06603240966797,34.67387008666992,19.42123031616211,19.541322708129883,20.15813446044922,15.914597511291504,13.263123512268066,9.946256637573242,9.365520477294922,8.545031547546387,8.552212715148926,5.863605976104736,7.423069953918457,8.270505326267076,0.2253168519325058,8.104623303176787,0.1250421565842487,8.811991652762103,0.267686049303454,0.0350697450339794,0.0281172394752502,0.0220678225159645,0.0100933983922004,0.1792096077127659,0.0551553203346642,0.0370650179684162,0.0176870711147785,0.6975005269050598,0.5205286741256714,6.333
-250.02935791015625,6.362216472625732,-39.83018493652344,24.78153610229492,-52.44701766967773,30.196876525878903,-3.256161689758301,26.506988525390625,2.988735675811768,19.228235244750977,1.7934495210647583,-0.5088364481925964,-2.5855252742767334,18.03845596313477,13.13844394683838,10.924570083618164,13.048364639282228,11.822765350341797,11.73914909362793,10.096683502197266,8.041046142578125,6.8082685470581055,8.121588706970215,8.200828552246094,6.982323169708252,6.109074115753174,8.666281470798493,0.0708184901963673,8.014573947964037,0.0727652687713436,9.090178616403271,0.0389369662356211,0.0682917535305023,0.0208098590373992,0.0204019211232662,0.0049718143418431,0.3507313829787234,0.0395328420987623,0.0255879648029804,0.0076707936823368,0.2773386836051941,0.1802158504724502,6.45
-482.4820556640625,57.44123840332031,-39.66426849365234,-0.819094717502594,-43.43904876708984,-5.937576770782471,-8.907294273376465,3.00029730796814,22.72083282470703,19.203384399414062,20.747434616088867,1.6113409996032717,4.698244571685791,26.2908935546875,19.31412506103516,17.686782836914062,12.846014022827148,16.429248809814453,11.831947326660156,13.139870643615724,10.41816234588623,8.674338340759277,8.506987571716309,8.310304641723633,7.651727676391602,6.88934850692749,8.268130516250773,0.1900188870588298,8.152270269794991,0.0901896511956749,8.916993116035245,0.142496111867752,0.0340181551873683,0.0290126372128725,0.0028080011252313,0.0015634519513696,0.1501049285239361,0.0470680110069058,0.048084869980812,0.0306682046502828,0.0042585930787026,0.0045748376287519,6.514
-278.8353271484375,57.44123077392578,-39.66426086425781,-0.8191010355949402,-43.43904495239258,-5.937582492828369,-8.9072904586792,3.000291585922241,22.720834732055664,19.20337677001953,20.7474365234375,1.6113361120224,4.698248863220215,26.290891647338867,19.314111709594727,17.686790466308594,12.846009254455566,16.42924690246582,11.831950187683104,13.139867782592772,10.41815948486328,8.67434024810791,8.506990432739258,8.310308456420898,7.651731491088867,6.889348030090332,8.268130611804791,0.1900187869839198,8.152270422741907,0.0901895244135121,8.916993116035245,0.142496111867752,0.0329095087945461,0.0281876381486654,0.0220263786613941,0.0120818493887782,0.1501049285239361,0.0470680110069058,0.0480848662555217,0.0306682046502828,0.2190596014261245,0.1869963705539703,6.515
-242.1776885986328,-5.206694602966309,-36.73016357421875,28.35764503479004,-52.59048843383789,27.26007652282715,-3.8452558517456055,37.83652114868164,1.088850021362305,14.801791191101074,-3.924248933792114,-0.1544857025146484,-1.233705759048462,17.778175354003906,15.506952285766602,11.019861221313477,12.520282745361328,11.974538803100586,8.998376846313477,7.453322410583496,7.282510280609131,7.198681831359863,6.412021160125732,6.022191524505615,4.919724941253662,5.8185625076293945,8.721018869625262,0.0746451871508076,8.001523799955782,0.0671868900289513,9.119207790079171,0.0345963935846171,0.0681362450122833,0.0145934456959366,0.0236466992646455,0.0036437176167964,0.3741844664228723,0.0413082786597774,0.0248597394675016,0.0050899949856102,0.3034074604511261,0.1629711091518402,7.14
-465.3304443359375,61.35047149658203,-33.48905563354492,0.1365825533866882,-49.55612182617188,-10.918981552124023,-15.420147895812988,-0.7993228435516357,21.50151824951172,15.790555953979492,17.909921646118164,4.344768047332764,4.585907459259033,19.606178283691406,21.13496780395508,14.334890365600586,12.06142234802246,13.053112030029297,12.080612182617188,10.896968841552734,9.304460525512695,8.845022201538086,8.061293601989746,6.5907511711120605,7.030143737792969,6.9176130294799805,8.259480047090108,0.1731536519969651,8.153897553854243,0.0820401521993149,8.91884043573904,0.1168082957117994,0.0302369017153978,0.0260914526879787,0.0031112590804696,0.0011971410131081,0.1412976853390957,0.046797725021818,0.0450580529868602,0.0208007059991359,0.0043226392008364,0.0043334146030247,7.247
-261.6837158203125,61.35048294067383,-33.48905563354492,0.136582151055336,-49.55612182617188,-10.91898250579834,-15.420146942138672,-0.7993225455284119,21.50151634216309,15.790555953979492,17.90991973876953,4.344770431518555,4.585906505584717,19.606178283691406,21.13496971130371,14.334894180297852,12.061423301696776,13.053114891052246,12.080613136291504,10.896964073181152,9.304465293884276,8.845023155212402,8.061296463012695,6.5907487869262695,7.030139923095703,6.917613983154297,8.259480060110015,0.1731536477266983,8.153897573654923,0.0820401874183557,8.91884043573904,0.1168082957117994,0.0292895957827568,0.025440938770771,0.0244131349027156,0.0092806303873658,0.1412976853390957,0.046797725021818,0.0450580529868602,0.0208007078617811,0.2253079116344452,0.1697810739278793,7.248
-223.1640167236328,70.23773956298828,-68.56493377685547,-10.84304904937744,-54.14897918701172,-41.7418212890625,2.868708610534668,-30.168100357055664,-1.5404841899871826,-4.256796360015869,-5.347790241241455,5.705162525177002,-9.74398136138916,22.88071060180664,22.25906753540039,17.639453887939453,15.242626190185549,12.021388053894045,11.43653678894043,9.612972259521484,12.559918403625488,9.978392601013184,8.44922924041748,7.744333744049072,7.330493927001953,7.466094970703125,8.144968087913096,0.1894827262924598,8.040122323362862,0.1138806785227991,8.692816807147215,0.1611358716266201,0.0196875147521495,0.0142484782263636,0.0350267440080642,0.0124405836686491,0.1458999958444149,0.0431942028576013,0.0403300113976001,0.0167405568063259,0.895943820476532,0.4806634783744812,7.34
-218.05905151367188,71.77722930908203,-69.54981231689453,-25.678150177001957,-46.87712097167969,-36.17448425292969,-10.967686653137209,-27.987138748168945,6.955093860626221,7.342808723449707,-1.0895791053771973,9.059219360351562,-8.638662338256836,18.24523162841797,14.081825256347656,12.3535737991333,12.19521427154541,10.316784858703612,9.927900314331056,9.255865097045898,9.956336975097656,9.86715316772461,8.201376914978027,7.52549409866333,5.871546268463135,7.579148769378662,8.090489264919869,0.1411204551132142,8.083658323867091,0.0896339050083303,8.683983351028777,0.1223271865478825,0.0167955216020345,0.0117886317893862,0.0368612632155418,0.0101809399202466,0.1108995802859042,0.0313060782093877,0.0397002398967742,0.0131238559260964,0.9379716515541076,0.453709989786148,7.518
-458.4869384765625,63.605228424072266,-27.4206485748291,7.182773113250732,-48.9925422668457,-15.375423431396484,-15.618881225585938,-2.249934434890747,19.63591957092285,20.59995651245117,24.57355308532715,5.717787742614746,5.180910587310791,19.65496826171875,15.463210105895996,14.060314178466797,12.459964752197266,10.565710067749023,10.310868263244627,10.168127059936523,10.361104011535645,9.371977806091309,9.55146312713623,6.07599401473999,8.715936660766602,8.067231178283691,8.241329440602993,0.1599491730883436,8.15847529496622,0.0779333286672606,8.901023320217515,0.1117565329344904,0.0236332546919584,0.0173018872737884,0.0036141308955848,0.0014070242177695,0.1297633394281915,0.0384492954017852,0.0466927327215671,0.0218296349048614,0.0039392835460603,0.0034601830411702,7.861
